MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
222,8,Dosa,Sint officia occaecati sequi accusamus quisquam blanditiis cupiditate vitae doloremque quibusdam expedita eaque.,157.27,Salad,South Indian,False,False
223,8,Sambar Special,Expedita nam beatae nisi fugit nostrum facilis ratione dolor vel itaque.,42.81,Bread,South Indian,True,True
224,9,Pastry Special,Voluptate culpa facere exercitationem magni animi maxime beatae maiores.,192.91,Appetizer,Desserts,True,True
225,9,Rasmalai,Ab repellendus repellendus quia porro corrupti veniam aliquid facilis cum qui officia.,116.84,Salad,Desserts,False,True
226,9,Rasmalai Special,Consequatur minus ea velit expedita tempore.,356.15,Main Course,Desserts,False,True
227,9,Ice Cream Royal,Esse nisi occaecati soluta molestiae nobis labore sit iure mollitia impedit.,141.89,Dessert,Desserts,True,True
228,9,Ice Cream Royal,Amet optio perspiciatis odit incidunt reprehenderit sequi ducimus quidem quo reiciendis deleniti laboriosam.,421.65,Main Course,Desserts,False,True
229,9,Brownie Classic,Corporis dolorem voluptatibus quas cum nihil quod eum.,246.54,Salad,Desserts,True,True
230,9,Ice Cream Classic,Harum labore reprehenderit quam eos maiores perspiciatis expedita doloribus eius tempore cumque.,76.5,Beverage,Desserts,False,True
231,9,Pastry Royal,Optio minus magni doloribus reprehenderit omnis autem earum voluptas nostrum velit aliquid.,155.37,Appetizer,Desserts,False,True
232,9,Ice Cream,Iusto iste quaerat fugit veniam mollitia sint dolores modi.,120.52,Dessert,Desserts,False,True
233,9,Pastry Classic,Laborum omnis asperiores ipsum consequuntur vero numquam doloribus sed natus.,120.86,Appetizer,Desserts,True,True
234,9,Gulab Jamun Classic,Sapiente laborum ut magnam cumque consequuntur iusto fugit.,223.15,Salad,Desserts,True,True
235,9,Ice Cream,Quod quae sit sapiente officia officia iusto vitae pariatur.,171.97,Main Course,Desserts,False,True
236,9,Cake Deluxe,Sit totam harum magni itaque inventore et officiis.,63.19,Bread,Desserts,True,True
237,9,Brownie Royal,Fugit hic voluptate est eligendi deleniti itaque doloribus laudantium.,39.88,Bread,Desserts,True,True
238,9,Pastry Royal,Tempore pariatur non a ratione libero sed voluptates.,128.21,Soup,Desserts,True,True
239,9,Cake Deluxe,Repellat dolor numquam est repellat fuga hic alias eveniet delectus nisi praesentium.,156.78,Salad,Desserts,False,True
240,9,Cake Royal,Expedita minima officiis harum voluptate nihil dolores est possimus.,26.46,Bread,Desserts,False,True
241,9,Rasmalai Special,Veniam hic praesentium quasi voluptatum tempora pariatur veritatis ab aliquam laborum.,31.51,Beverage,Desserts,True,True
242,9,Rasmalai Deluxe,Dolorem tempore fuga deleniti hic consequuntur voluptatem vero.,96.62,Dessert,Desserts,False,True
243,9,Brownie Deluxe,Nulla facere dignissimos facere dolorem quae perspiciatis.,158.98,Dessert,Desserts,False,True
244,9,Ice Cream,Ad pariatur sapiente voluptatem temporibus quisquam consequuntur quis.,79.61,Bread,Desserts,True,True
245,10,Wrap Special,Ad maxime itaque et consequatur occaecati dolorum hic ex.,54.08,Bread,Fast Food,False,True
246,10,Sandwich Special,Saepe vero ab natus repellat expedita perferendis ad necessitatibus.,178.06,Salad,Fast Food,False,True
247,10,Sandwich Deluxe,Debitis incidunt a sed deserunt a nam pariatur.,127.01,Dessert,Fast Food,True,True
248,10,Pizza Special,Deserunt perspiciatis nemo accusantium eius aliquid voluptatem perferendis.,132.62,Soup,Fast Food,True,True
249,10,Wrap Deluxe,Officiis saepe aut cum ipsum dolore voluptates exercitationem et at autem.,108.21,Appetizer,Fast Food,False,True
250,10,Pizza,Accusamus repellendus ut fugit optio minima sint.,76.21,Bread,Fast Food,True,True
251,10,Nuggets Classic,Autem sint accusantium est deserunt quaerat ducimus tempora.,115.95,Salad,Fast Food,False,True
252,10,Sandwich Royal,Architecto doloribus fugiat alias nulla placeat dolores debitis illo quidem cum asperiores eligendi.,98.31,Dessert,Fast Food,False,True
253,10,Pizza Deluxe,Rerum eum minima similique iste maiores dolores molestias soluta.,384.84,Main Course,Fast Food,False,True
254,10,Pizza Special,Nam iste rem maiores laboriosam iste recusandae quis aliquid.,353.55,Main Course,Fast Food,False,True
255,10,Burger Deluxe,Dolorem libero doloribus harum placeat adipisci vitae similique neque commodi molestias.,49.91,Beverage,Fast Food,True,True
256,10,French Fries Classic,Placeat asperiores pariatur non culpa voluptas tempore laudantium quibusdam reprehenderit.,167.53,Main Course,Fast Food,False,False
257,10,Sandwich Deluxe,Nostrum sed harum itaque laborum maxime aliquam exercitationem impedit atque.,52.13,Beverage,Fast Food,True,True
258,10,Wrap,Saepe hic amet dolore incidunt quidem mollitia itaque mollitia maxime iure nostrum neque.,168.39,Dessert,Fast Food,False,True
259,10,Nuggets Special,Quia odio ad quae laudantium nam illo unde.,66.33,Bread,Fast Food,True,True
260,10,Sandwich Royal,Itaque nostrum necessitatibus itaque facilis eum laudantium explicabo excepturi.,136.27,Appetizer,Fast Food,True,True
261,10,Wrap Special,Non sed voluptatem ducimus asperiores quam delectus numquam.,369.51,Main Course,Fast Food,False,False
262,10,Sandwich,Aspernatur id maiores excepturi quis totam alias libero sapiente cupiditate.,84.04,Dessert,Fast Food,False,True
263,10,Burger Classic,Labore fugit architecto quia asperiores veritatis in porro provident omnis laborum suscipit vero.,46.86,Beverage,Fast Food,False,True
264,10,Wrap Classic,Maiores est ab enim repudiandae ullam dicta temporibus animi fugiat.,116.33,Dessert,Fast Food,True,True
265,10,French Fries Classic,Doloremque explicabo quam recusandae mollitia facilis voluptas et laudantium mollitia cupiditate cupiditate accusantium.,462.34,Main Course,Fast Food,True,True
266,10,Wrap Royal,Itaque perferendis odio magni totam placeat esse eligendi labore adipisci ea necessitatibus ad.,31.48,Bread,Fast Food,True,True
267,10,Sandwich Special,Nesciunt ea aliquam ullam enim praesentium quis occaecati.,126.2,Soup,Fast Food,False,True
268,10,French Fries Deluxe,Sint fugiat quod velit enim reiciendis est veritatis ullam.,217.52,Appetizer,Fast Food,True,True
269,10,Nuggets Special,Ipsam occaecati distinctio esse libero nobis ducimus odit necessitatibus illum tempore tempore.,126.05,Appetizer,Fast Food,False,True
270,10,Burger Classic,Qui aliquid vitae error sequi nisi repudiandae.,67.28,Bread,Fast Food,True,True
271,10,Sandwich Deluxe,Sint eius cum quos sed quisquam animi autem.,42.99,Bread,Fast Food,True,True
272,10,Burger,Maxime mollitia id perspiciatis at cum similique recusandae non quasi.,98.14,Beverage,Fast Food,True,True
273,10,Wrap,Repudiandae commodi neque quas corporis voluptates.,92.52,Soup,Fast Food,False,True
274,10,Nuggets,Illo sapiente saepe expedita ullam placeat dolor itaque deserunt.,121.45,Salad,Fast Food,False,False
275,10,Sandwich,Possimus fugit vel optio ducimus voluptatem.,96.27,Beverage,Fast Food,True,True
276,10,Burger Special,Earum dignissimos necessitatibus aliquam praesentium delectus iure impedit architecto quod consequuntur molestiae.,102.37,Appetizer,Fast Food,False,True
277,10,Burger,Qui reprehenderit accusamus alias iusto odit veniam dolores sapiente distinctio ratione quidem illo.,196.64,Main Course,Fast Food,True,True
278,10,Pizza Deluxe,Tempore recusandae optio exercitationem fuga molestias neque doloribus expedita excepturi vitae.,189.48,Appetizer,Fast Food,True,True
279,10,Nuggets Deluxe,Nihil animi itaque minus sint sit aliquam delectus.,133.39,Dessert,Fast Food,True,True
280,10,Sandwich Deluxe,Ratione nesciunt earum neque quasi praesentium reprehenderit possimus illo numquam explicabo.,140.28,Dessert,Fast Food,False,True
281,10,Nuggets Classic,Nesciunt amet enim alias perferendis ad ipsum ipsa nisi facilis.,67.54,Bread,Fast Food,False,True
282,10,Pizza,Nulla cumque impedit aliquam omnis quae.,141.75,Appetizer,Fast Food,True,True
283,11,Special Dish Classic,Aliquam nihil ducimus quidem suscipit distinctio magnam voluptates maiores aut ratione animi dignissimos.,514.2,Main Course,Bengali,False,False
284,11,House Special Classic,Soluta voluptates distinctio cupiditate explicabo voluptatem voluptates.,86.86,Beverage,Bengali,True,True
285,11,Chef Special Royal,Id quibusdam adipisci error quidem minus velit id ratione quas harum quas aperiam.,151.96,Dessert,Bengali,True,True
286,11,House Special Deluxe,Temporibus ipsam laudantium quam delectus saepe sunt fugiat ipsam.,133.37,Salad,Bengali,False,True
287,11,Chef Special,Porro consequatur ut reiciendis iste a facilis magni voluptates delectus.,153.61,Dessert,Bengali,False,True
288,11,Special Dish Special,Molestias quis accusamus placeat facilis aut culpa dolorum sint debitis.,56.51,Bread,Bengali,True,True
289,11,Chef Special Classic,Aut dolorum culpa omnis rem quod animi debitis dolor harum minima.,113.34,Salad,Bengali,False,True
290,11,Special Dish Royal,Occaecati possimus repellendus velit dolorem omnis similique eveniet.,53.38,Appetizer,Bengali,True,True
291,11,House Special Classic,Odit quod iusto perferendis doloremque ab minus modi quod quibusdam ducimus.,103.37,Soup,Bengali,True,True
292,11,Chef Special Deluxe,Ut nulla impedit iure dicta tenetur doloremque deserunt esse.,152.15,Salad,Bengali,False,True
293,11,Chef Special Deluxe,Modi consequuntur adipisci officia dicta officiis eum dolores voluptates dicta a nobis accusantium.,66.24,Appetizer,Bengali,False,True
294,11,House Special Royal,Veritatis quo laudantium distinctio culpa neque.,174.42,Dessert,Bengali,True,True
295,11,House Special Deluxe,Voluptatibus quod illo voluptates incidunt dolor repudiandae unde nihil.,324.82,Main Course,Bengali,False,True
296,11,House Special Royal,Expedita ex illum in quibusdam ullam itaque debitis expedita.,108.12,Appetizer,Bengali,False,True
297,11,House Special,Rem eligendi pariatur ad et tempora magnam.,42.71,Bread,Bengali,False,True
298,11,Chef Special Deluxe,Earum inventore nemo deserunt a sint sed dolore assumenda nisi consequuntur.,136.08,Dessert,Bengali,True,True
299,11,Special Dish Deluxe,Odio dignissimos expedita repellendus perspiciatis architecto itaque et nihil ratione quae pariatur dolorem.,178.82,Soup,Bengali,False,True
300,11,Special Dish Royal,Sed dolorum possimus dolorum fugit perferendis provident sed eaque.,147.26,Appetizer,Bengali,True,True
301,11,House Special,Doloribus excepturi nobis aliquam eaque odio in repellat a perspiciatis.,138.89,Beverage,Bengali,True,True
302,11,Special Dish Royal,Laboriosam deserunt alias odio magnam fugiat explicabo pariatur dicta temporibus corrupti recusandae.,132.78,Soup,Bengali,True,True
303,12,Chef Special Royal,Iusto soluta cumque labore distinctio facere ex labore.,216.43,Appetizer,Mughlai,True,True
304,12,Special Dish Special,Accusamus magnam saepe repellat ex eligendi placeat maiores.,75.31,Bread,Mughlai,False,True
305,12,Special Dish Classic,Exercitationem laudantium quisquam optio quas ad in perspiciatis harum.,120.1,Dessert,Mughlai,False,True
306,12,Special Dish Special,Ratione ducimus esse esse necessitatibus ipsam consequatur suscipit error delectus animi.,108.0,Dessert,Mughlai,False,True
307,12,Chef Special Royal,Corporis est doloremque fugiat veniam hic enim amet nemo voluptate.,79.1,Bread,Mughlai,False,True
308,12,Special Dish,Quibusdam doloremque tenetur officiis numquam qui magnam nihil magnam perferendis maxime perferendis veniam.,593.54,Main Course,Mughlai,False,False
309,12,Special Dish Special,Aperiam odio culpa repellendus eum eos in enim repudiandae.,209.03,Salad,Mughlai,False,True
310,12,Special Dish Classic,Earum aspernatur minus illo officia soluta illo sit nesciunt expedita laudantium eaque.,173.44,Appetizer,Mughlai,True,True
311,12,House Special Classic,Labore neque illo odio molestias soluta dolorem repellendus earum quae illum praesentium modi.,132.17,Salad,Mughlai,False,False
312,12,Chef Special,Ab dignissimos eius sapiente culpa illum dolore deserunt eaque.,145.52,Appetizer,Mughlai,False,True
313,12,House Special Special,Eius qui debitis ipsa iste aliquid modi debitis neque error.,242.31,Appetizer,Mughlai,False,False
314,12,Chef Special Special,Magnam numquam minus sit dolore blanditiis odit quisquam eligendi aliquam ducimus doloremque.,62.77,Beverage,Mughlai,False,False
315,12,Special Dish Special,Pariatur consequatur culpa temporibus dolor provident inventore placeat distinctio ratione nam.,218.92,Salad,Mughlai,False,True
316,12,House Special Special,Voluptatibus illo cupiditate quisquam omnis commodi dignissimos fuga est aperiam veniam quibusdam rerum.,130.27,Beverage,Mughlai,True,True
317,12,House Special,Aliquid eum non placeat tenetur animi rerum amet.,167.99,Salad,Mughlai,True,True
318,12,Special Dish Special,Nobis quaerat nisi molestiae mollitia autem nostrum exercitationem fugiat non voluptatem.,141.02,Salad,Mughlai,True,True
319,12,House Special,Eius exercitationem iure quod asperiores quidem tempore ab ipsum ipsum non.,119.05,Soup,Mughlai,True,True
320,12,House Special Classic,Dignissimos minus tenetur est nihil cupiditate sunt debitis.,161.84,Appetizer,Mughlai,True,True
321,12,Special Dish Classic,Inventore ipsam magnam soluta labore quo odio sed cum illo voluptatibus.,126.25,Soup,Mughlai,True,True
322,12,Special Dish Royal,Culpa alias optio ea provident officiis autem distinctio cupiditate esse.,120.44,Salad,Mughlai,True,True
323,12,Chef Special,Modi reiciendis doloremque quia magni natus.,191.85,Salad,Mughlai,False,False
324,12,House Special Classic,Quam quaerat porro est cupiditate dicta.,128.08,Dessert,Mughlai,False,True
325,12,House Special Classic,Omnis magni dolores placeat corrupti beatae.,122.12,Appetizer,Mughlai,True,True
326,12,Chef Special Special,Sed nemo cum necessitatibus voluptate quos aut.,35.03,Bread,Mughlai,True,True
327,12,Special Dish,Rerum asperiores voluptates consectetur sit magnam a est quam.,247.83,Salad,Mughlai,False,False
328,12,Special Dish Classic,Eaque tempora reiciendis harum error reprehenderit minima culpa asperiores.,39.33,Bread,Mughlai,True,True
329,12,Chef Special Special,Beatae fuga fugit nemo voluptatem autem ratione tenetur.,127.89,Appetizer,Mughlai,True,True
330,12,Chef Special Deluxe,Adipisci deleniti animi doloribus hic eos.,206.75,Appetizer,Mughlai,True,True
331,12,Chef Special Deluxe,Porro aliquam dolor porro vel fuga harum.,88.32,Soup,Mughlai,False,True
332,12,House Special Deluxe,Velit error mollitia dolorum amet unde suscipit similique.,219.22,Appetizer,Mughlai,False,True
333,12,House Special Classic,Laborum blanditiis perspiciatis quis reiciendis quod fugiat.,78.08,Bread,Mughlai,True,True
334,12,Special Dish Deluxe,Repudiandae ipsam atque fugiat fugit sequi quisquam.,59.38,Appetizer,Mughlai,True,True
335,12,Special Dish,Dolor voluptatibus animi asperiores reiciendis ad voluptate similique.,165.37,Soup,Mughlai,False,True
336,12,Special Dish,Quasi deserunt ea blanditiis commodi officiis excepturi.,71.16,Bread,Mughlai,False,True
337,13,Special Dish Deluxe,Cum ratione harum deserunt aperiam ratione asperiores quis doloribus corporis.,109.2,Salad,Rajasthani,False,True
338,13,House Special Royal,Illo consectetur inventore dolore occaecati voluptatem et neque voluptas ipsum impedit accusantium molestias.,239.74,Appetizer,Rajasthani,True,True
339,13,House Special Classic,Dicta id quas hic quis adipisci tenetur.,116.96,Beverage,Rajasthani,True,True
340,13,Special Dish Deluxe,Inventore quis modi incidunt qui sed laborum dolores minima laboriosam fugit nam.,497.45,Main Course,Rajasthani,True,True
341,13,House Special Special,Cumque soluta libero quasi eius nihil cum aut.,200.13,Appetizer,Rajasthani,False,True
342,13,House Special Royal,Quidem voluptates vitae quaerat voluptatem eum dicta.,62.63,Appetizer,Rajasthani,True,True
343,13,Special Dish Royal,Placeat at laboriosam neque commodi amet laudantium veritatis aliquid aspernatur.,267.81,Main Course,Rajasthani,True,True
344,13,House Special,Id placeat unde maiores aut id earum.,135.81,Salad,Rajasthani,True,True
345,13,Chef Special,Suscipit adipisci ducimus sint similique ipsum assumenda fugit ullam.,109.92,Salad,Rajasthani,False,True
